	x	y	z	pitch	roll	yaw
	 0.0000000e+00	 0.0000000e+00	 0.0000000e+00	 0.0000000e+00	 0.0000000e+00	 0.0000000e+00
	 1.4838739e-02	 1.0560390e-02	 1.2493642e-02	-2.8409711e-04	 1.1166657e-04	 3.9269746e-04
	 2.4502889e-02	 7.2491838e-02	 5.2714478e-02	-1.0637006e-03	-1.7390553e-06	 5.3922983e-04
	 8.5102368e-03	 1.2396802e-01	 1.8576979e-01	-1.9930878e-03	 3.5825380e-04	 4.9504285e-04
	 2.8632802e-02	 7.2984456e-02	 1.5387864e-01	-1.7115111e-03	-3.4783303e-05	 4.6394618e-04
	 5.1489270e-02	 9.8626624e-02	 1.7804445e-01	-2.1703877e-03	-3.8952273e-04	 6.0908908e-04
	 6.2994141e-02	 9.4850535e-02	 2.2661780e-01	-2.4218998e-03	-3.9146225e-04	 7.7256398e-04
	 6.5471387e-02	 1.2327271e-01	 2.6702481e-01	-2.9015723e-03	-3.1773100e-04	 8.5035494e-04
	 6.3947845e-02	 1.4469069e-01	 3.0942086e-01	-3.4413315e-03	-2.8340396e-04	 9.1422764e-04
	 5.5337819e-02	 1.7914537e-01	 3.5179816e-01	-3.7174997e-03	 6.0296893e-05	 1.0284850e-03
	 6.2255818e-02	 1.1934100e-01	 2.9851691e-01	-3.4663310e-03	-1.0122891e-04	 1.0814943e-03
	 6.9079114e-02	 1.1079889e-01	 2.5376865e-01	-3.4447985e-03	-2.3761398e-04	 1.1574405e-03
	 9.0722254e-02	 1.2493701e-01	 2.1964544e-01	-3.4743909e-03	-4.3286606e-04	 1.3368435e-03
	 8.5587566e-02	 1.4909954e-01	 2.1596871e-01	-3.6749498e-03	-3.5520892e-04	 1.3217883e-03
	 6.9662078e-02	 1.9312304e-01	 3.3527812e-01	-3.9754930e-03	-8.7531376e-05	 1.2153659e-03
	 6.7127498e-02	 1.6297230e-01	 3.0512192e-01	-3.9211496e-03	 4.6879536e-05	 1.1262362e-03
	 9.9358365e-02	 1.1468135e-01	 2.5215991e-01	-3.6776198e-03	-5.9786633e-04	 1.2983782e-03
	 1.0357482e-01	 1.4638111e-01	 2.6029106e-01	-3.7784411e-03	-6.9785392e-04	 1.5131294e-03
	 8.8733751e-02	 1.9753919e-01	 3.5700941e-01	-4.3602786e-03	-3.1837438e-04	 1.2238977e-03
	 9.5371662e-02	 1.6173897e-01	 3.3048242e-01	-4.4960196e-03	-4.7540812e-04	 1.2609376e-03
	 1.1358645e-01	 1.2933504e-01	 3.0086596e-01	-4.4269869e-03	-9.3968933e-04	 1.2431966e-03
	 1.0936184e-01	 1.7403666e-01	 3.5002211e-01	-4.5668557e-03	-9.5799868e-04	 1.2991886e-03
	 8.5127739e-02	 2.1951981e-01	 4.2008577e-01	-4.7459143e-03	-4.5502091e-04	 1.1674296e-03
	 8.6854363e-02	 1.7154580e-01	 3.9467002e-01	-4.7256320e-03	-4.8601127e-04	 1.0225432e-03
	 1.1780467e-01	 1.4926815e-01	 4.0529277e-01	-5.3995142e-03	-1.1179693e-03	 1.2917487e-03
	 1.0385221e-01	 1.9389227e-01	 4.8448784e-01	-6.4577125e-03	-9.6389335e-04	 1.2763033e-03
	 9.5549374e-02	 1.8727038e-01	 5.1352211e-01	-7.3347115e-03	-1.2737326e-03	 1.1329033e-03
	 1.0541778e-01	 1.6847114e-01	 5.3961868e-01	-8.5559492e-03	-1.5253222e-03	 1.4134820e-03
	 1.2380089e-01	 1.9641770e-01	 6.9003597e-01	-9.1821781e-03	-1.5275739e-03	 1.4931454e-03
	 1.3665955e-01	 1.7440060e-01	 6.9920829e-01	-9.2082710e-03	-1.5805620e-03	 1.7373098e-03
	 1.6626890e-01	 1.2897739e-01	 6.9749565e-01	-8.9384333e-03	-1.5871871e-03	 2.1342523e-03
	 1.8800635e-01	 3.8353925e-02	 7.3301474e-01	-8.2916808e-03	-1.9156333e-03	 2.6720937e-03
	 1.8752878e-01	 2.2342516e-02	 6.3361249e-01	-6.6896528e-03	-1.0195989e-03	 3.3728375e-03
	 1.9604436e-01	-7.0054507e-03	 7.7480137e-01	-6.9586687e-03	-6.6789480e-04	 3.8968377e-03
	 2.2606754e-01	-5.5695164e-02	 7.3295893e-01	-6.6539574e-03	-6.6203021e-04	 4.7793739e-03
	 2.5326508e-01	-2.0626188e-02	 7.1632417e-01	-6.0914769e-03	-4.1134438e-04	 5.0500166e-03
	 2.6179305e-01	 3.7799673e-03	 7.6254751e-01	-6.6057055e-03	-6.7684114e-04	 5.0505322e-03
	 2.8674164e-01	-1.5269989e-04	 7.7984750e-01	-6.7132229e-03	-1.1967933e-03	 5.3835276e-03
	 2.9854189e-01	 1.9081193e-02	 8.0090303e-01	-6.8790360e-03	-1.3661858e-03	 5.7019982e-03
	 2.8500193e-01	-1.4281680e-02	 7.9992130e-01	-6.7880112e-03	-1.4159690e-03	 5.5740783e-03
	 2.7343948e-01	 1.5025976e-02	 8.3294991e-01	-6.8908372e-03	-1.5112859e-03	 5.3931282e-03
	 2.7708662e-01	-2.0659585e-02	 8.2351110e-01	-6.7748527e-03	-1.5873440e-03	 5.5243183e-03
	 2.7552374e-01	-8.3759181e-03	 8.1165229e-01	-6.8053266e-03	-1.5019784e-03	 5.6225660e-03
	 2.8334979e-01	 1.8160451e-02	 8.3436920e-01	-6.9782475e-03	-1.6399468e-03	 5.5338206e-03
	 2.7855218e-01	 5.0283476e-02	 8.2058301e-01	-6.9608263e-03	-7.9924005e-04	 5.6245348e-03
	 2.9540322e-01	 1.0588931e-01	 8.2755314e-01	-7.2793962e-03	-1.0434597e-03	 5.5956231e-03
	 2.8876901e-01	 8.1158022e-02	 8.0548493e-01	-7.2952308e-03	-1.0420149e-03	 5.6010421e-03
	 2.7790098e-01	 1.0333861e-01	 8.2810857e-01	-7.3235899e-03	-1.2677232e-03	 5.4938317e-03
	 2.7362205e-01	 1.4820634e-01	 8.8539223e-01	-7.8994022e-03	-1.7095750e-03	 5.2802852e-03
	 2.6719784e-01	 7.2079962e-02	 8.1954354e-01	-7.2090755e-03	-1.6421562e-03	 5.1845549e-03
	 2.5476658e-01	 6.0517946e-02	 8.2944173e-01	-7.0570834e-03	-1.8380624e-03	 5.1548974e-03
	 2.4724657e-01	 1.0718813e-01	 8.9205015e-01	-7.3882750e-03	-1.9432152e-03	 5.1200120e-03
	 2.2789942e-01	 9.4733963e-02	 8.3207930e-01	-6.9665626e-03	-1.6301569e-03	 4.9475004e-03
	 2.2083451e-01	 3.4515578e-02	 7.6326581e-01	-6.4894880e-03	-1.6396163e-03	 4.8777525e-03
	 2.1393945e-01	 7.9759994e-02	 8.1842724e-01	-6.7621164e-03	-1.9014182e-03	 4.7088814e-03
	 2.0494280e-01	 1.1570613e-01	 8.4372650e-01	-7.0970742e-03	-1.7244295e-03	 4.6876661e-03
	 1.9904922e-01	 5.2594260e-02	 8.1264406e-01	-6.8212324e-03	-1.6948406e-03	 4.6394920e-03
	 2.0286426e-01	 6.7368027e-02	 8.2232987e-01	-7.0038818e-03	-1.8952652e-03	 4.6372899e-03
	 1.9910228e-01	 1.4559311e-01	 8.7951617e-01	-7.4414518e-03	-1.9412230e-03	 4.5905907e-03
	 1.9831173e-01	 9.1895191e-02	 8.0794779e-01	-7.0323239e-03	-1.7983885e-03	 4.4973456e-03
	 1.9027083e-01	 2.5930254e-02	 7.3674607e-01	-5.8977640e-03	-1.6260847e-03	 4.4459127e-03
	 1.9765803e-01	 5.0239655e-02	 7.5116312e-01	-6.1489285e-03	-1.9163708e-03	 4.5358324e-03
	 1.9597278e-01	 9.3656426e-02	 7.9075841e-01	-6.2420877e-03	-2.0004021e-03	 4.4342500e-03
	 1.8396675e-01	 5.8612529e-02	 7.8745667e-01	-5.9522247e-03	-1.9697382e-03	 4.3548007e-03
	 1.9102500e-01	-2.5939958e-03	 7.4785545e-01	-5.8201105e-03	-2.0975121e-03	 4.3864874e-03
	 1.9147451e-01	-2.0949124e-02	 7.3895947e-01	-5.8825835e-03	-2.1475351e-03	 4.4027937e-03
	 1.9203690e-01	 1.6934512e-02	 7.6826550e-01	-6.5326166e-03	-2.0925465e-03	 4.3931510e-03
	 1.8463441e-01	-6.9903502e-03	 7.6793231e-01	-6.2788312e-03	-2.0224824e-03	 4.3778742e-03
	 2.0185802e-01	 2.4119986e-02	 7.7155352e-01	-6.8327020e-03	-2.2140884e-03	 4.4158941e-03
	 1.8642662e-01	 4.8001062e-02	 8.0521326e-01	-6.9785141e-03	-2.1194279e-03	 4.1819603e-03
	 2.0658519e-01	-2.1383309e-03	 7.3787563e-01	-6.1215185e-03	-2.3651685e-03	 4.3677527e-03
	 1.9916698e-01	 9.7709437e-03	 7.9171860e-01	-6.1840413e-03	-2.0359061e-03	 4.4084778e-03
	 1.8329480e-01	 4.1127014e-02	 8.3043922e-01	-6.4203206e-03	-1.8838247e-03	 4.0876884e-03
	 1.9053752e-01	-1.3590811e-02	 7.9427957e-01	-6.2789875e-03	-1.6604390e-03	 4.3331377e-03
	 2.1383437e-01	-2.1991684e-02	 7.8289154e-01	-6.0191154e-03	-1.9470124e-03	 4.6971674e-03
	 2.1632725e-01	 1.0473708e-02	 8.6220470e-01	-6.0691850e-03	-2.1744385e-03	 4.6834559e-03
	 2.3593008e-01	-6.9165432e-02	 7.9454006e-01	-5.1654227e-03	-2.6790127e-03	 4.7949243e-03
	 2.4637554e-01	-5.8725783e-02	 8.1512757e-01	-5.0516297e-03	-2.7538236e-03	 5.0760223e-03
	 2.4225602e-01	-2.1112377e-02	 8.3342608e-01	-5.0529602e-03	-2.9115804e-03	 5.1164681e-03
	 2.4336224e-01	-7.1234905e-02	 7.7597068e-01	-5.0232405e-03	-2.9173213e-03	 5.1544178e-03
	 2.5453345e-01	-6.4305660e-02	 7.8875311e-01	-5.3219138e-03	-3.1985785e-03	 5.3221599e-03
	 2.4030816e-01	-1.4694231e-02	 8.5297071e-01	-5.7259145e-03	-3.0215414e-03	 5.0991951e-03
	 2.5163542e-01	-7.7986256e-02	 7.7097916e-01	-5.0654281e-03	-3.2161678e-03	 5.2722001e-03
	 2.3594233e-01	-7.2198662e-02	 7.7089191e-01	-4.8976665e-03	-2.9503228e-03	 5.0298682e-03
	 2.2419581e-01	-4.0098091e-03	 8.2326559e-01	-5.2044213e-03	-2.7527257e-03	 4.8517697e-03
	 2.0513299e-01	 4.8908649e-03	 7.4723138e-01	-4.6275017e-03	-2.3318712e-03	 4.6985894e-03
	 2.2041738e-01	-6.1185727e-02	 4.9952630e-01	-2.6177977e-03	-2.2560549e-03	 4.8221468e-03
	 1.9907837e-01	 2.1810190e-02	 6.1052217e-01	-3.7413404e-03	-2.3145822e-03	 4.3170806e-03
	 1.8152309e-01	 7.6545414e-02	 6.9051830e-01	-4.1595610e-03	-2.0932764e-03	 4.0595098e-03
	 1.9549416e-01	 3.6365808e-02	 6.1534084e-01	-3.8373465e-03	-1.9612345e-03	 4.2089181e-03
