	x	y	z	pitch	roll	yaw
	 0.0000000e+00	 0.0000000e+00	 3.5527137e-15	 0.0000000e+00	 0.0000000e+00	 0.0000000e+00
	 1.1043447e-02	 4.6753588e-02	 7.2638215e-02	-2.6025873e-04	 5.5560879e-05	 1.4272991e-04
	 2.1908011e-02	 1.6826002e-02	 1.6226289e-02	 7.1040734e-06	 2.3415481e-05	 2.8458299e-04
	 7.2740658e-03	-1.7865025e-02	-1.1969945e-02	 8.9507780e-05	 8.7484494e-06	 1.5855239e-04
	 1.2050009e-02	 4.4311146e-03	-7.3268823e-03	 2.7716841e-04	 7.9731992e-05	 2.9475834e-04
	 4.6242483e-03	 4.2546022e-02	 3.5786370e-02	 1.3156500e-04	 2.3018799e-04	 1.0653165e-04
	 9.8472543e-03	-5.8189898e-03	-4.0319474e-02	 6.7818737e-04	 2.4281318e-05	 2.5018670e-04
	-2.9059328e-03	-1.3512257e-02	-4.8686355e-02	 4.3333855e-04	 6.2762657e-05	 1.8518024e-04
	-2.4090497e-03	-2.7811459e-03	-1.7897055e-02	 5.1429314e-04	 1.7944377e-04	 2.0021967e-04
	-7.6096066e-03	-1.6291053e-02	-4.6552117e-02	 6.5060695e-04	 2.3374039e-04	 1.8817652e-04
	-1.4927280e-02	-3.8618197e-02	-6.3899936e-02	 5.9023311e-04	 2.6468551e-04	 7.0558674e-05
	-4.2833673e-02	-2.5191573e-02	-7.7418717e-02	 8.8700161e-04	 4.5034378e-04	-2.0622756e-04
	-3.8647295e-02	-8.3611040e-03	-8.0215343e-02	 9.1137913e-04	 2.0479641e-04	-1.2198266e-04
	-4.0084717e-02	 1.4138112e-02	-8.5600197e-02	 1.1225800e-03	 6.1369551e-05	-8.9686491e-05
	-4.3781994e-02	 2.7994221e-02	-5.8554751e-02	 1.3715870e-03	 2.8784919e-04	-1.8483209e-04
	-3.9415934e-02	 9.6939018e-03	-5.8121542e-02	 1.4215156e-03	 1.4084064e-04	-1.7656262e-04
	-3.2468394e-02	-3.2540922e-02	-1.2909094e-01	 1.9587742e-03	 8.3027444e-05	-1.0712310e-04
	-4.2882523e-02	-2.4806322e-02	-1.4014059e-01	 2.0995545e-03	-5.3898211e-05	-1.8663286e-04
	-5.5151864e-02	 1.6615761e-02	-8.6507617e-02	 2.1137157e-03	 1.4378488e-04	-3.6635003e-04
	-5.6323563e-02	 3.8311450e-02	-7.9097216e-02	 1.9583950e-03	 8.8982193e-05	-3.5162024e-04
	-5.7910570e-02	-2.2133188e-02	-1.6006330e-01	 2.2482132e-03	 1.0839717e-04	-3.7208210e-04
	-6.5735701e-02	-4.0543822e-03	-1.6278989e-01	 1.9791213e-03	 2.4944484e-05	-5.1242542e-04
	-6.6835099e-02	 3.8590486e-02	-1.0405260e-01	 2.0488468e-03	 1.2122351e-04	-3.6275211e-04
	-7.2752384e-02	 2.6286173e-02	-1.5339546e-01	 2.0733098e-03	 1.2780606e-04	-5.2789585e-04
	-6.9327861e-02	-1.5799000e-02	-2.1116969e-01	 2.1556227e-03	 7.7877338e-05	-4.4215880e-04
	-6.3974429e-02	 1.6209099e-02	-2.1339351e-01	 2.2122707e-03	 9.0112503e-05	-3.5277755e-04
	-7.1731011e-02	 5.1781028e-02	-1.6186764e-01	 2.1559470e-03	 7.5083789e-05	-4.7908843e-04
	-6.4550341e-02	 2.2639661e-02	-2.1793183e-01	 2.5540423e-03	 1.0942056e-04	-4.0782100e-04
	-6.4480247e-02	 3.0762264e-03	-2.2353701e-01	 2.2969796e-03	 9.4391340e-05	-4.5649311e-04
	-6.5889306e-02	 5.0909535e-02	-1.6170932e-01	 2.2911155e-03	-1.1628374e-04	-4.7055378e-04
	-5.6514001e-02	 1.6942767e-02	-2.0274962e-01	 2.5785970e-03	-1.8225021e-05	-3.9519837e-04
	-7.3683651e-02	 2.7993817e-03	-2.3464050e-01	 2.4263267e-03	-1.5145728e-04	-6.0098977e-04
	-7.0993527e-02	 3.1517268e-02	-1.7479813e-01	 2.3084377e-03	-1.6859546e-04	-6.2572509e-04
	-7.1757752e-02	 4.8271816e-02	-1.3502233e-01	 2.0123581e-03	-1.3083977e-04	-6.1042797e-04
	-6.0676756e-02	 3.7744048e-03	-2.0693770e-01	 2.5381927e-03	-2.0605754e-04	-6.0148370e-04
	-7.5883877e-02	 8.6574866e-03	-2.2255633e-01	 2.5133734e-03	 1.6226569e-04	-6.8695735e-04
	-9.2921145e-02	 4.5528020e-02	-1.5311514e-01	 2.5977022e-03	 2.0259440e-05	-9.7794743e-04
	-8.3603493e-02	 3.1568337e-02	-1.6565692e-01	 2.5840407e-03	 1.1487278e-04	-8.2413004e-04
	-7.4209429e-02	-4.6726827e-03	-2.1470590e-01	 2.7984321e-03	-2.9276433e-04	-6.9899448e-04
	-7.7192347e-02	 1.6910091e-02	-2.2119655e-01	 2.7551280e-03	-1.3172960e-04	-6.1633370e-04
	-9.1878245e-02	 5.2737739e-02	-1.5761969e-01	 2.5860563e-03	-1.1414424e-04	-7.7543430e-04
	-7.7757024e-02	 1.4229549e-02	-1.8742166e-01	 2.5009123e-03	-3.7099683e-04	-7.9947704e-04
	-6.6281015e-02	-5.5185843e-03	-1.6408945e-01	 2.3598032e-03	-6.8786616e-05	-6.8454272e-04
	-9.2624098e-02	 3.4884862e-02	-1.6116042e-01	 2.3079200e-03	 3.2664399e-04	-8.5363125e-04
	-9.7867389e-02	 6.8545643e-02	-1.2467215e-01	 2.0377086e-03	 1.3477470e-04	-1.0833667e-03
	-9.0836741e-02	 3.9312295e-02	-1.5277460e-01	 2.0638100e-03	 1.5896868e-04	-9.5801799e-04
	-6.8337245e-02	-1.3894942e-03	-2.0511138e-01	 2.2454697e-03	 1.2531356e-05	-6.7982777e-04
	-6.1672228e-02	 1.7195862e-02	-2.2540502e-01	 2.6900152e-03	-1.6077758e-04	-6.1039671e-04
