	x	y	z	pitch	roll	yaw
	 1.5121727e-14	-1.4076526e-14	-7.1054274e-15	 6.1629758e-33	-5.8853321e-34	 3.4694470e-18
	 2.4573372e-03	-2.6902025e-02	-8.5483481e-03	 3.0776867e-04	-4.0661217e-05	 1.0312166e-04
	-1.3122872e-02	-4.1668663e-02	-2.2447501e-04	 5.8622555e-04	 2.5604147e-04	-8.6059933e-05
	-1.9990862e-02	-2.3230377e-02	 2.3143065e-02	 4.3680123e-04	-3.1086508e-05	-1.8921326e-04
	-2.7555454e-02	-4.9925124e-02	-1.8007357e-02	 7.6179652e-04	 1.8888725e-04	-1.8511771e-04
	-2.8061138e-02	-5.3960841e-02	 1.6174844e-02	 7.8417500e-04	 4.2502321e-04	-2.2246493e-04
	-1.9867636e-02	-3.0166192e-02	 3.2514665e-02	 6.2563649e-04	 5.7362481e-04	-2.4433296e-04
	-2.7441394e-02	-3.6749088e-02	 2.0950641e-02	 6.4629733e-04	 2.0110809e-04	-2.6472881e-04
	-5.0062185e-02	-4.2035967e-02	 8.8607701e-03	 8.0662166e-04	 5.5527740e-04	-6.8538540e-04
	-4.6350475e-02	-2.0510455e-02	 1.0136893e-02	 8.2385436e-04	 2.6043031e-04	-6.0669486e-04
	-5.6543851e-02	-3.1247911e-02	-5.9982606e-03	 9.0349180e-04	-3.8314062e-05	-6.3468341e-04
	-7.6147343e-02	-3.8831976e-02	 5.5037712e-03	 9.4362416e-04	 7.7805238e-04	-1.1648155e-03
	-6.8629063e-02	-1.4546544e-02	 6.9065411e-03	 6.2372256e-04	 6.1163015e-04	-9.7858828e-04
	-6.5076145e-02	-8.0373265e-03	-1.5949150e-02	 5.6247551e-04	 7.8641958e-05	-8.1560358e-04
	-7.1565372e-02	-3.6789570e-02	-4.1545693e-02	 9.5409402e-04	 2.0390216e-04	-9.2203486e-04
	-6.4267511e-02	-1.8974380e-02	-1.2204595e-02	 7.0906106e-04	 5.1438035e-04	-9.6479391e-04
	-6.1756375e-02	 5.5916486e-03	 1.1217649e-06	 4.3992872e-04	 1.3791842e-05	-8.5666010e-04
	-7.4166207e-02	-2.3824128e-02	-1.7128682e-02	 4.6130743e-04	 3.3686005e-04	-1.1027769e-03
	-7.6452653e-02	-1.4106891e-02	-6.8412283e-03	 3.7407500e-04	 2.8017624e-04	-1.0042577e-03
	-6.8282140e-02	 1.3294024e-02	 5.4833541e-03	 2.2941896e-04	 2.2814516e-04	-8.7970236e-04
	-5.1969070e-02	-2.6400160e-02	 8.7756713e-03	 5.9879021e-05	 3.6202476e-04	-8.0123656e-04
	-4.2282848e-02	-1.8775390e-02	 1.4794261e-02	 1.1599572e-04	 6.6952805e-04	-5.8611917e-04
