	x	y	z	pitch	roll	yaw
	 1.3227627e-14	 0.0000000e+00	 0.0000000e+00	-5.3455294e-51	-7.7037198e-34	 0.0000000e+00
	-1.8930438e-02	 3.7057421e-02	 2.1242527e-02	 3.2151972e-05	 6.8437495e-05	-1.4905951e-04
	-7.9861620e-03	 9.5053214e-02	 9.1726787e-02	-2.3189477e-04	-3.8351575e-05	-9.2047502e-05
	-1.4673586e-02	-4.9197708e-03	 2.8793903e-02	 4.1243046e-04	-1.3227204e-04	-2.6849153e-04
	-3.9945783e-02	 3.5814131e-02	 3.8018715e-02	 9.4236940e-05	-3.4831481e-05	-6.3181234e-04
	-1.3567382e-02	 9.4090445e-02	 1.3512641e-01	-2.9813994e-04	-4.7057541e-04	-4.5149417e-04
	 5.5616014e-03	 3.8831767e-03	 7.0772932e-02	 1.5141911e-04	-5.5437791e-04	-2.0355675e-04
	-1.7306032e-03	 2.8819109e-02	 7.0302082e-02	 6.5360068e-05	-5.2310459e-04	-4.2726954e-04
	-1.5088963e-02	 7.6693408e-02	 1.4123571e-01	-3.5327698e-04	-3.4427807e-04	-5.0512831e-04
	-1.7095094e-02	 1.8785490e-03	 7.1768466e-02	-1.9062753e-05	-4.5161252e-04	-5.7533662e-04
	-3.4578977e-02	 4.2090671e-02	 1.0197359e-01	 1.5404589e-04	-1.8117569e-04	-6.4869035e-04
	-3.0581423e-02	 6.0402446e-02	 1.2952405e-01	-1.5484051e-04	-2.0467625e-04	-5.6235324e-04
	-2.4435073e-02	-7.6024737e-03	 7.2059902e-02	 2.5364351e-04	-5.3841684e-04	-5.9729882e-04
	-3.1377525e-02	 4.6625472e-02	 1.5900040e-01	-4.3641000e-05	-3.8231237e-04	-7.7155643e-04
	-3.3454500e-02	 3.3558876e-02	 1.3445469e-01	-1.6341155e-04	-1.6673017e-04	-7.2559917e-04
	-3.4529325e-02	 2.1800536e-03	 8.4374332e-02	 7.7377176e-05	-3.6013413e-04	-9.5129380e-04
	-5.0130838e-02	 7.5422804e-02	 1.7273933e-01	-5.6449565e-04	-3.4093728e-04	-9.7422180e-04
	-4.7270390e-02	 5.9496339e-03	 1.1311872e-01	-1.1445577e-04	-4.6972427e-04	-8.1566339e-04
	-7.4582694e-02	-1.1876432e-02	 9.1707576e-02	 1.3053698e-04	-9.1754165e-06	-9.8750291e-04
	-8.5861896e-02	 4.9500948e-02	 1.7499624e-01	-6.1993154e-04	 2.7354765e-04	-1.1855579e-03
	-8.5920785e-02	-5.9757387e-03	 1.0814261e-01	-8.1676212e-05	 1.2334864e-04	-1.2118775e-03
	-8.9169693e-02	-3.6156752e-03	 1.0286783e-01	-2.2464791e-04	 2.0447853e-04	-1.4070025e-03
	-7.6436385e-02	 4.5455148e-02	 1.7557108e-01	-6.8437361e-04	 1.1712295e-04	-1.1398399e-03
	-8.0376664e-02	-3.9421059e-02	 1.3387424e-01	-3.0710273e-04	 2.2823881e-04	-1.2609991e-03
	-7.9188064e-02	-1.9527677e-02	 1.2256613e-01	-2.8752452e-04	 2.6951424e-04	-1.1169302e-03
