	x	y	z	pitch	roll	yaw
	 0.0000000e+00	-1.3905222e-14	 0.0000000e+00	 6.1629758e-33	 2.1382118e-50	 3.4694470e-18
	-2.8947194e-04	-7.0010030e-02	-2.8825361e-02	-4.2843675e-05	-8.0462461e-05	-7.7998449e-05
	 4.5229226e-03	-4.6060397e-02	 1.1972936e-02	-3.3848425e-04	-6.2871164e-04	-3.9547964e-05
	 5.5224655e-03	-1.9666359e-02	 6.0439603e-02	-5.5437889e-04	-4.2337829e-04	-2.8128874e-05
	-4.6134446e-05	-5.5949530e-02	 4.8345809e-02	-5.9330681e-04	-6.5314897e-04	-6.8358292e-05
	 1.7826299e-03	-6.3530125e-02	 7.0996037e-02	-7.4736415e-04	-7.6288159e-04	-1.0740161e-05
	 1.9219535e-02	-3.6558515e-02	 1.0232876e-01	-8.5517423e-04	-4.9252741e-04	 6.7753102e-05
	 1.9647125e-02	-2.9963435e-02	 1.0486419e-01	-1.0521028e-03	-6.4803703e-04	 3.2562909e-04
	-4.8345715e-03	-6.6296483e-02	 4.0434448e-02	-7.6905032e-04	-2.6387089e-04	-2.2274614e-04
	 1.3483310e-03	-6.8471971e-02	 6.1651748e-02	-1.1375394e-03	-2.1760482e-04	-1.5242945e-04
	 1.2795363e-02	-2.5456929e-02	 1.3158998e-01	-1.4863776e-03	-3.8386391e-04	 5.1224389e-05
	 9.0045313e-03	-2.4500430e-02	 1.4873751e-01	-1.5187429e-03	-9.9115233e-05	-2.1184531e-04
	-1.1946033e-02	-9.2539596e-02	 6.5596240e-02	-1.0801643e-03	-4.2986700e-04	-3.5072235e-04
	-1.3092553e-02	-7.5753097e-02	 7.7479920e-02	-1.0748909e-03	-3.4267895e-04	-4.9367143e-04
	 2.7173460e-03	-3.4189086e-02	 1.4341659e-01	-1.2966717e-03	-2.2206557e-04	-3.4546822e-04
	 7.9288813e-03	-6.9293784e-02	 8.6728514e-02	-1.2749437e-03	-4.2866508e-04	-2.0102312e-04
	 1.0873687e-02	-1.0192325e-01	 9.1894551e-02	-1.4140537e-03	-4.2143742e-04	-5.1965356e-05
	 7.8709598e-03	-5.2128350e-02	 1.6248809e-01	-1.4490489e-03	-3.2871902e-04	-1.0598050e-04
	-1.9239094e-02	-4.9458267e-02	 1.4143893e-01	-1.7343716e-03	-2.1900960e-04	-2.9397905e-04
	-3.3845789e-02	-1.0588562e-01	 1.0718952e-01	-1.6647030e-03	-4.7094025e-04	-4.0046100e-04
	-1.3135878e-02	-7.9773091e-02	 1.5964884e-01	-2.1145783e-03	-4.1959414e-04	-3.9264488e-04
	-1.0277907e-02	-5.5134026e-02	 2.0804933e-01	-2.7474238e-03	-4.2451339e-04	-4.2636798e-04
	-8.4355682e-03	-1.0458359e-01	 1.5867718e-01	-2.3579549e-03	-7.2203620e-04	-4.6458273e-04
	-3.5872032e-03	-1.3415703e-01	 1.9802465e-01	-2.8643407e-03	-5.7186445e-04	-3.4516795e-04
	 1.1102851e-03	-1.3741100e-01	 2.7797058e-01	-3.6259494e-03	-2.4023647e-04	-3.7553554e-04
	 7.3530423e-03	-1.6729487e-01	 2.9979633e-01	-4.0350803e-03	-1.4216026e-04	-2.7242161e-04
	 2.9068875e-02	-1.3411963e-01	 3.2335612e-01	-4.0384705e-03	-1.4569088e-04	-4.0036016e-05
