	x	y	z	pitch	roll	yaw
	 0.0000000e+00	-2.7628726e-14	 3.5527137e-15	 6.1629758e-33	-8.5528471e-50	-1.3877788e-17
	 1.0193894e-02	 2.7211646e-02	 1.3354230e-02	-3.9596196e-04	-3.0161197e-04	 4.4678549e-04
	 1.1328770e-02	-1.4879578e-02	 4.4728985e-03	-5.9455702e-05	-3.7248443e-04	 3.7022220e-04
	 8.1961934e-03	 1.1631010e-02	 3.6135106e-02	-3.3735597e-04	-4.5000373e-04	 2.6746381e-04
	 7.0100029e-03	 4.0146864e-02	 4.7528289e-02	-3.1675876e-04	-3.5617683e-04	 3.9813745e-04
	 1.4197489e-02	-6.0575927e-03	 8.5087918e-03	-1.0487643e-04	-7.1255148e-05	 4.9753883e-04
	 1.9607418e-03	-1.3888699e-02	-2.2555546e-03	-4.3557176e-05	-4.3386502e-04	 2.8216032e-04
	 5.8973014e-03	 1.3919412e-02	 1.8128848e-02	-1.8613779e-04	-4.7839382e-04	 3.7908388e-04
	 6.0925673e-03	 4.0057627e-02	 1.6670046e-02	-1.8418113e-04	-8.9194463e-04	 4.5164244e-04
	 1.0686592e-02	-4.2079776e-03	 2.0492395e-03	-2.9787421e-04	-7.2439591e-04	 5.3704447e-04
	 4.2004225e-03	-1.9214821e-02	-6.6924525e-03	 7.2360268e-05	-6.0258742e-04	 4.4284606e-04
	-3.7742972e-03	 1.1171487e-02	 2.1370183e-02	-4.0992720e-05	-4.0235585e-04	 2.4481570e-04
	 4.6636467e-03	 3.2570995e-02	 2.5406987e-02	-8.5028110e-05	-6.9408837e-04	 5.3697577e-04
	-2.5980929e-03	-1.2680006e-02	-2.2374610e-03	 2.9816479e-04	-6.3844597e-04	 3.3850541e-04
	-2.9289814e-03	-4.0024315e-02	 1.8928708e-03	 3.4610844e-04	-2.9680248e-04	 2.7473364e-04
	-2.3056802e-02	-1.7187877e-02	 1.4149950e-02	 5.5144712e-04	-5.4308566e-04	-1.0872516e-04
	-1.7344602e-02	 2.6298621e-02	 4.2313660e-02	 2.2066985e-04	-4.1946977e-04	 1.4765571e-04
	-4.7734718e-03	-1.0964846e-02	 3.4013941e-02	-5.1177850e-05	-6.0393793e-04	 3.4479791e-04
	-6.9940948e-03	-3.4792289e-02	-5.9347996e-03	 1.9619783e-04	-4.0999458e-04	 3.4088807e-04
	-1.5017779e-02	-7.3022508e-03	-7.2568891e-03	 3.5975171e-04	-6.2879229e-04	 1.0853006e-04
	-1.1243272e-02	 1.9069986e-02	-3.3607681e-02	 3.0203502e-04	-7.4568844e-04	 1.8521371e-04
	-1.2247454e-03	-2.9880843e-02	-6.1106602e-02	 7.2401910e-04	-8.1930505e-04	 2.4661477e-04
	-9.3356015e-04	-9.6405601e-03	-2.0412076e-02	 2.3978219e-04	-6.4409649e-04	 2.2398844e-04
	 1.7802041e-02	-2.3783965e-02	-1.7432370e-02	 2.4903680e-04	-7.0956189e-04	 4.5672597e-04
	 1.9962046e-02	-3.7252989e-02	-2.8551651e-02	-3.2383495e-06	-5.7600293e-04	 3.4106962e-04
	 3.6373982e-02	 2.8452162e-03	-3.3038368e-02	 2.0289113e-04	-7.1496634e-04	 6.4702548e-04
	 4.4738215e-02	-2.3416087e-02	-5.4008012e-02	 8.1016555e-05	-8.0078140e-04	 8.2489802e-04
	 3.1260711e-02	-2.3834074e-03	-3.4269227e-02	-9.9331582e-05	-1.1372581e-03	 4.4138373e-04
	 6.3846898e-02	-3.0542507e-02	-3.7437141e-02	-2.0715303e-04	-1.1046994e-03	 9.6304072e-04
	 6.0008918e-02	-2.9231800e-02	-1.2882530e-02	-2.3662709e-04	-1.0636474e-03	 6.8228560e-04
	 5.5314338e-02	-3.1430312e-02	-1.4276376e-02	-1.5682654e-04	-1.0054904e-03	 6.7829632e-04
	 5.1929026e-02	-4.8206188e-02	-3.8837849e-03	-1.1435629e-04	-1.1598742e-03	 5.8619502e-04
	 5.2714980e-02	-2.8183990e-02	 1.1995793e-03	 9.3703798e-05	-9.8923149e-04	 6.0033706e-04
	 7.7288918e-02	-6.0659113e-02	 8.6870381e-03	-1.0685738e-04	-9.1358650e-04	 9.6896118e-04
	 5.6872331e-02	-4.1335146e-02	 2.1187188e-02	 5.4258205e-05	-5.0624655e-04	 4.4845389e-04
	 6.5591846e-02	-5.7488096e-02	 4.4622424e-02	-1.8570936e-04	-5.8965618e-04	 7.7299766e-04
	 6.5345950e-02	-6.3405511e-02	 4.6709315e-02	-2.2820932e-04	-3.8552586e-04	 6.1313510e-04
	 6.7950096e-02	-5.3974069e-02	 6.1884403e-02	-8.4614592e-05	-2.8468789e-04	 6.0929465e-04
	 7.0541365e-02	-7.4063867e-02	 6.7142425e-02	-1.5754665e-04	-1.0334509e-04	 6.8633852e-04
	 7.4761343e-02	-5.7555389e-02	 5.2646773e-02	 9.7354746e-05	 1.8702529e-04	 7.7328617e-04
	 7.4356646e-02	-6.8982928e-02	 3.7695128e-02	 9.6518286e-05	-3.4666973e-04	 6.0574567e-04
	 7.9597772e-02	-4.7479982e-02	 4.9534151e-03	 1.1335324e-04	-4.8155769e-04	 8.1648049e-04
	 9.2646588e-02	-7.5227440e-02	-1.5895376e-02	 3.9283084e-04	-4.3524337e-04	 9.0996253e-04
	 9.4709762e-02	-5.6094963e-02	-8.7638714e-03	 3.6248049e-04	-2.1385444e-04	 8.9056751e-04
	 8.8247837e-02	-3.7583002e-02	 1.3328638e-03	 2.6356177e-04	-3.2365539e-04	 7.5331506e-04
	 8.5888323e-02	-4.8566922e-02	-1.0538426e-02	 4.6153436e-04	-2.0927792e-04	 7.9923921e-04
	 9.5659718e-02	-4.3519892e-02	-1.1291344e-02	 5.0614607e-04	 5.9636866e-05	 9.3666833e-04
